product_id,sku,name,category,unit_price,cost_price,stock_quantity,avg_rating
98003c10-d71d-4d2a-ac39-fc77f7c83899,SKU-00002534,Example Product 2534,clothing,221.98,157.16,561,3.8
50848c66-f921-4e61-85a5-9fc7b12f84a9,SKU-00002535,Recent Product 2535,home_garden,10.78,16.25,315,4.7
5522104a-2a1c-494e-92ec-d15d36e14a95,SKU-00002536,Evening Product 2536,sports,420.48,221.74,782,4.9
3923125d-7657-4d97-8beb-cfa9b97f53fc,SKU-00002537,Apply Product 2537,home_garden,303.84,21.61,474,3.8
4f1fdece-df5c-46cb-a3e8-0a7cd1055839,SKU-00002538,Suffer Product 2538,clothing,92.59,12.49,875,4.8
9343e7ad-da2d-4816-b68e-c4541f3c157c,SKU-00002539,Role Product 2539,clothing,24.77,5.49,370,3.6
de637539-73f9-4c7a-9447-f341e1865d84,SKU-00002540,Material Product 2540,home_garden,152.83,172.52,614,3.0
6e556f01-ca11-4c89-8a38-40f327a8c81d,SKU-00002541,Receive Product 2541,electronics,464.66,116.7,992,3.2
9692a7c0-aa94-450a-a63d-8264083c1f50,SKU-00002542,Away Product 2542,home_garden,467.41,30.19,663,4.5
935c4933-92ea-42b5-a41a-e1df5585a02a,SKU-00002543,Push Product 2543,sports,162.39,214.77,532,3.2
13d32f53-cf46-428a-b11e-354396c43a88,SKU-00002544,Consumer Product 2544,sports,419.61,54.67,257,4.9
356b8227-c88c-4400-9d39-d54198bf2c9f,SKU-00002545,Response Product 2545,electronics,226.5,84.95,722,4.7
af9bfdc8-da7f-4b25-b24c-925e869e6438,SKU-00002546,Full Product 2546,sports,330.63,48.54,428,4.0
5bbfeb68-0a2e-458d-9a19-33d3b279989c,SKU-00002547,Drop Product 2547,clothing,173.88,232.06,499,4.2
0b61634a-fe3c-4b53-bf40-20ae0b665e6d,SKU-00002548,Such Product 2548,electronics,262.83,190.73,593,4.4
1e690672-331f-4689-92f8-703c015490cf,SKU-00002549,Field Product 2549,electronics,153.95,182.37,9,4.5
e2df9682-10c5-4b73-b919-ac7b2240634f,SKU-00002550,Kid Product 2550,electronics,39.95,15.78,940,4.0
417c9b92-ef6d-499b-930e-df808ff242e9,SKU-00002551,Born Product 2551,books,78.3,133.06,676,3.6
002a828b-f942-43c6-a616-d9f87ae2e75a,SKU-00002552,Bill Product 2552,home_garden,152.43,145.99,662,4.8
25884789-a305-4ad8-9de2-05dce341b485,SKU-00002553,Garden Product 2553,home_garden,488.36,98.72,684,3.1
7359ea32-b032-4b36-a77d-acf26ea516c0,SKU-00002554,Throughout Product 2554,electronics,483.18,83.83,424,3.7
ab70b8ea-63e0-4553-87b3-a9687f5af027,SKU-00002555,Throughout Product 2555,sports,415.56,213.73,576,4.3
3933b67b-0246-4426-bdef-71dcc8d8ddb1,SKU-00002556,Get Product 2556,books,123.93,10.64,761,4.8
6d9c43df-68ee-4175-a09b-a25ef02f52e7,SKU-00002557,Process Product 2557,books,226.39,158.21,511,3.1
a9b22fd0-1639-4abc-8aec-5b677e6f416b,SKU-00002558,Good Product 2558,clothing,225.49,101.59,316,4.3
41eafe83-add1-45d4-8ecf-d2361c6caa17,SKU-00002559,Court Product 2559,clothing,199.62,168.16,629,4.0
2a517eee-d07f-4386-b6f6-81462a65e6d1,SKU-00002560,They Product 2560,home_garden,31.99,53.49,133,4.4
88d75349-c1e7-486c-a844-4edf13bed855,SKU-00002561,Until Product 2561,beauty,271.92,63.47,960,3.6
ace4d835-851f-4ac2-92dd-7f37881b1bb8,SKU-00002562,Ever Product 2562,electronics,45.68,148.78,17,4.4
1d21179c-0640-451d-9c06-85f0d53703e6,SKU-00002563,Professional Product 2563,beauty,402.94,245.08,346,3.4
4bb752c0-0ef0-43d5-b844-ed2365466fbb,SKU-00002564,All Product 2564,clothing,348.74,243.8,367,4.6
19575061-0a80-46af-a0b8-f92967f0ea91,SKU-00002565,Strong Product 2565,home_garden,182.84,66.0,766,4.5
8018a261-ff0a-432e-a6df-bf843d003b8e,SKU-00002566,Certain Product 2566,home_garden,327.1,30.08,167,4.9
4fc2880e-23aa-40a3-8462-481b82789494,SKU-00002567,Yourself Product 2567,home_garden,124.19,149.63,933,3.3
82f5c000-0dea-4f6e-b901-af7f5c551090,SKU-00002568,Leg Product 2568,home_garden,139.97,107.9,940,4.4
912850e0-4070-4f4e-a212-e75cf0158218,SKU-00002569,Opportunity Product 2569,home_garden,163.93,191.61,16,3.6
b446f013-a5be-4a1d-bc32-6098a12349a8,SKU-00002570,System Product 2570,electronics,400.54,134.36,985,3.6
7bef3d98-c4f3-4b86-87df-5b86275263af,SKU-00002571,Respond Product 2571,books,113.24,130.09,908,3.8
08de2805-0f6d-4152-90b9-13f02ca34404,SKU-00002572,Short Product 2572,beauty,285.76,163.38,521,3.6
2d21b36a-bbec-44e9-afff-6c81b55a4508,SKU-00002573,Create Product 2573,books,108.23,35.97,506,3.5
c85c2084-6e1a-45e1-b2bd-aefd8a1c3dac,SKU-00002574,Arm Product 2574,clothing,149.67,170.9,741,4.5
2cfe823a-db5d-4feb-a600-5c97d867568d,SKU-00002575,Build Product 2575,clothing,125.39,124.69,473,4.4
eb00d374-f3bc-4a11-9267-edb0730a579d,SKU-00002576,High Product 2576,books,326.05,205.94,542,3.2
55c58f1f-ca0c-4dda-b94b-7dd8a0c36d9f,SKU-00002577,Old Product 2577,home_garden,268.1,38.98,726,4.1
ea51f54e-d729-4f16-913a-fa7ab152a1e9,SKU-00002578,Attack Product 2578,home_garden,363.44,78.68,305,3.7
94543546-2f75-405d-a455-d234d0318989,SKU-00002579,Building Product 2579,books,117.77,237.81,378,4.9
8f0f83ca-5428-4cec-a916-a19d8a089b0b,SKU-00002580,Drop Product 2580,home_garden,14.48,140.5,339,3.9
1122634d-4c2b-46db-ad8b-85a9b1b1beb3,SKU-00002581,Window Product 2581,books,343.45,232.68,150,3.1
8219e16a-8e2d-42cb-93bc-191f40af42f6,SKU-00002582,All Product 2582,sports,66.28,173.81,44,3.7
2ec84a2e-f04f-4a6d-9cea-e25d368dafa8,SKU-00002583,Wall Product 2583,clothing,130.69,231.98,986,3.6
2e6e4531-5f29-45d6-8ca4-77be93572f7d,SKU-00002584,My Product 2584,home_garden,159.79,82.87,206,3.0
61faa4d0-6e95-4189-9964-7595afcb80f2,SKU-00002585,Reach Product 2585,beauty,375.93,27.18,421,4.0
c8aa591b-99ad-4f38-99dc-ed7156caef2d,SKU-00002586,Wall Product 2586,sports,316.69,201.55,138,4.8
f8ba552f-08f4-4799-b944-eac3a96cbc17,SKU-00002587,Drive Product 2587,electronics,100.29,202.09,391,4.6
9360730f-243c-43af-95a6-ba3eb3524131,SKU-00002588,Phone Product 2588,sports,302.97,156.61,845,4.4
852fd9ed-57a9-432d-9c20-14f9ed0ff919,SKU-00002589,Have Product 2589,sports,356.99,146.99,383,3.7
540503d3-c9fc-49ef-b11c-91836598e741,SKU-00002590,Cut Product 2590,sports,200.56,229.15,780,3.5
35b7e2be-189f-4f50-aaa8-9c45c67c4ada,SKU-00002591,Bring Product 2591,beauty,130.52,48.24,725,3.7
87ee89c6-39b8-49f6-b3d0-a30a51654845,SKU-00002592,Bad Product 2592,clothing,342.7,156.05,673,3.2
d691982b-65db-43a7-961c-6b2411e05101,SKU-00002593,Special Product 2593,home_garden,309.34,17.19,448,3.2
02147461-eeba-404c-a74a-b73edf79978e,SKU-00002594,Leader Product 2594,beauty,48.18,39.51,868,4.1
619aaa7e-b051-4edc-9f7c-1e4c2f4b9e27,SKU-00002595,Public Product 2595,beauty,336.67,112.13,991,4.6
9a870527-3cdd-4604-90e2-87bff2c589da,SKU-00002596,Pressure Product 2596,books,249.37,206.2,202,3.2
9ad1010f-55a9-47ea-8ab2-cb51a55d5137,SKU-00002597,Game Product 2597,home_garden,379.15,184.62,9,3.7
d8243de2-c62d-4757-9c1c-1edf0cb0c0bc,SKU-00002598,Prove Product 2598,books,103.45,243.65,349,3.2
f3b8dcb3-8bc2-4beb-b6c1-de02ee2ee7fd,SKU-00002599,Right Product 2599,books,136.53,15.99,75,3.6
f60d619d-153c-4b76-9357-8f462f189612,SKU-00002600,Those Product 2600,sports,276.22,98.43,745,4.7
5add5d71-b557-475a-8de8-f8fa050ace0c,SKU-00002601,Table Product 2601,books,246.05,43.9,744,3.1
26bd4429-a51c-4ad4-8771-3b6a1811a3cc,SKU-00002602,Candidate Product 2602,electronics,199.32,14.06,737,4.3
cdfdfff2-aa9a-462d-9714-89662ab9da5c,SKU-00002603,He Product 2603,sports,375.56,69.78,886,3.1
244c4049-5ee5-4e90-8f7b-749811423bc7,SKU-00002604,Summer Product 2604,sports,286.73,64.9,216,3.9
f2fa5ff9-1498-406d-b01c-1b763bcde9bd,SKU-00002605,Care Product 2605,books,358.03,107.91,291,3.9
d5fe9e1f-896b-4025-9e7e-73e267c79606,SKU-00002606,Choice Product 2606,books,85.09,39.32,3,3.8
23168c26-6226-4a34-ad80-e59139978a9a,SKU-00002607,Value Product 2607,clothing,367.2,124.7,377,4.3
69bd3ec8-51af-4d4d-99f4-3c230c48cb44,SKU-00002608,Someone Product 2608,sports,236.15,230.42,660,4.9
3b3999c8-242b-481d-85cd-80ad79b6e1d1,SKU-00002609,Trial Product 2609,electronics,26.55,188.31,892,3.5
1af8b6dd-a4f8-44c8-89cc-8272cca1e34d,SKU-00002610,Describe Product 2610,beauty,124.9,211.33,700,4.2
4865c805-ddf2-425c-aba2-63f7a6c0d62a,SKU-00002611,Everyone Product 2611,books,22.62,202.16,605,3.7
1c8c0f31-3586-4657-b4c3-d0112d487ef7,SKU-00002612,Generation Product 2612,sports,233.87,100.46,37,5.0
55599c46-e72a-4793-8d15-73cb861480b5,SKU-00002613,Structure Product 2613,beauty,169.68,178.7,587,4.9
9016411f-2e72-42b9-90ec-89fb9277cc48,SKU-00002614,Speech Product 2614,books,493.85,189.79,294,3.2
8964cb9a-1314-40a9-b1a6-ae881e7661fa,SKU-00002615,Around Product 2615,clothing,435.57,55.38,88,4.9
de189274-64f7-4926-a9c4-56d2a821bdf8,SKU-00002616,Theory Product 2616,books,414.58,215.76,821,4.5
aa7348a3-58f2-4c28-8bca-896eba590f02,SKU-00002617,Teacher Product 2617,electronics,255.55,117.15,829,5.0
c6eb4ac5-1bc0-4da5-a919-19fb42b21d2d,SKU-00002618,Oil Product 2618,home_garden,405.47,9.01,274,4.5
8ce14fe0-c797-4c00-9042-502030dac96a,SKU-00002619,Other Product 2619,home_garden,140.77,162.63,513,3.3
bb4b9cd5-f025-430c-a2ba-67019b2a142c,SKU-00002620,Knowledge Product 2620,books,284.72,170.81,149,4.5
0612710e-670e-4112-befd-7c3d427ec3d3,SKU-00002621,Air Product 2621,clothing,202.53,140.18,605,4.5
14e94e2d-4d01-49fc-8f77-efccd2bfe584,SKU-00002622,Right Product 2622,electronics,93.96,57.04,312,3.3
b0bedd3b-5d2a-4d79-b3c1-d4e82718f04b,SKU-00002623,Subject Product 2623,books,45.58,123.16,99,4.5
82609832-e45a-4ecd-96a5-e8bedf42ef2f,SKU-00002624,Worker Product 2624,beauty,283.53,103.03,258,4.3
ce371912-8f84-4516-84cf-9d27069e588a,SKU-00002625,Media Product 2625,clothing,57.84,243.8,278,5.0
d7d7537f-940d-4759-be80-5e5c5a004365,SKU-00002626,Still Product 2626,sports,361.82,207.05,3,4.2
5a412b86-a3d7-4e54-abb8-6aab424974e6,SKU-00002627,Bad Product 2627,beauty,461.52,191.67,411,3.8
9fa16a3f-9c82-41c2-a30d-4c780539eda9,SKU-00002628,Well Product 2628,books,89.43,49.36,589,4.9
0e197084-f9d6-4bca-ba77-90cd38dc55c0,SKU-00002629,Site Product 2629,sports,240.76,86.1,709,4.3
42632a72-c7b4-4e5f-95af-79ee2cf62872,SKU-00002630,Town Product 2630,sports,372.0,98.03,325,3.7
66e00a06-a9c8-4c45-b74b-903305df0047,SKU-00002631,Director Product 2631,beauty,150.55,125.69,936,3.0
f021ec4a-75f8-4cee-b269-c3e8ee097009,SKU-00002632,Method Product 2632,sports,461.17,12.41,676,4.5
5cf0d426-6590-4a8f-a054-dcf9bd526969,SKU-00002633,Toward Product 2633,home_garden,445.35,150.29,518,3.2
f3ad37e2-986b-45d7-b895-eef96b267ee0,SKU-00002634,Speak Product 2634,beauty,60.84,92.67,972,4.8
241a1f0c-aec1-44f9-ae7a-674639fbca9d,SKU-00002635,Identify Product 2635,clothing,23.43,142.61,0,4.9
896a5daa-a339-48ff-bc0c-b7d4c0964996,SKU-00002636,Identify Product 2636,home_garden,488.46,7.2,599,3.5
6ddcc408-40e4-4530-be02-f2454d310eb1,SKU-00002637,System Product 2637,clothing,478.67,83.75,417,3.2
3368a29a-e8d9-4857-98ae-24e8953d6a3d,SKU-00002638,Manage Product 2638,electronics,216.92,193.32,179,4.2
03b81a2c-5732-4689-9e0f-914c22d81000,SKU-00002639,Actually Product 2639,clothing,34.78,127.76,9,3.4
6cfb1af3-388c-432a-adf1-cff915263862,SKU-00002640,Really Product 2640,beauty,313.25,198.28,374,4.1
9b00c366-c855-4cf7-8cbe-eea4b5b76cad,SKU-00002641,Two Product 2641,clothing,153.77,176.25,955,3.8
cbd60c44-6757-4c2f-a709-59b380c14872,SKU-00002642,Option Product 2642,electronics,468.99,214.46,645,4.6
fa940b1c-f414-4156-9e4d-59f0af726434,SKU-00002643,Type Product 2643,sports,399.38,6.82,451,5.0
361715b3-0669-4116-8b52-9873fb98f76a,SKU-00002644,Assume Product 2644,beauty,328.3,69.02,967,3.9
c18ac949-6ada-4550-9852-de2d04f5ee2d,SKU-00002645,If Product 2645,books,149.41,139.46,109,4.4
e8c34546-1dca-49e9-bc6d-931fc017c475,SKU-00002646,Sound Product 2646,home_garden,353.62,235.55,124,3.7
4e1a8b7e-a4b6-4ea3-b82f-b96a06fa91ed,SKU-00002647,Action Product 2647,home_garden,151.69,171.55,431,4.7
c6a78985-10b5-4a11-a923-c9cda1834a9a,SKU-00002648,Later Product 2648,clothing,28.44,116.86,718,3.1
d19846c7-abda-4dca-ac1b-ef32411d7dab,SKU-00002649,Argue Product 2649,home_garden,259.13,36.88,300,4.0
fdca97aa-9576-4ff0-8d75-e6fb3db3cd5d,SKU-00002650,Woman Product 2650,electronics,249.46,125.84,651,3.4
6ebe7605-b8ba-46c6-a3be-04ea81c6b98a,SKU-00002651,Gun Product 2651,books,383.87,113.07,102,3.4
e246b4f3-e5eb-4739-b3df-12fc277870a2,SKU-00002652,Series Product 2652,home_garden,434.18,195.72,622,4.1
3d7511c8-743a-47f1-8dac-1b3c52e6c758,SKU-00002653,Under Product 2653,clothing,183.69,106.27,69,3.6
4582c2e8-f79a-4b5b-bb25-1e660fc82ef8,SKU-00002654,As Product 2654,home_garden,230.24,83.12,884,3.9
8d8bbad4-f535-45b7-aa7d-6167b9c721f9,SKU-00002655,Seek Product 2655,sports,240.5,26.98,916,3.6
a071cd05-38de-422a-8d41-5e60e76d6078,SKU-00002656,Kind Product 2656,sports,168.87,16.39,109,3.9
5496b34a-098f-4a54-918d-9e6117cf9c8d,SKU-00002657,Figure Product 2657,home_garden,374.26,112.59,223,3.6
ce0a476f-8cad-497c-ba6e-7ad0caa17d97,SKU-00002658,Ahead Product 2658,beauty,265.83,89.98,223,4.6
7af7e8a8-2631-437f-baf1-5aeea68628e4,SKU-00002659,Hear Product 2659,books,457.84,141.05,730,4.1
8461b710-0ac4-42cd-aa15-64c81cc538d0,SKU-00002660,Beyond Product 2660,home_garden,328.65,179.42,750,3.3
493a5c71-9e6d-4767-9529-75fa1544b3c3,SKU-00002661,Behavior Product 2661,sports,113.83,14.8,630,3.0
d0ed0049-d48e-4941-b245-54af1ae0f8fa,SKU-00002662,Now Product 2662,sports,90.76,126.57,842,3.0
dd89c1c3-304f-45ba-886c-44d67c57f2a7,SKU-00002663,Drop Product 2663,electronics,192.47,216.18,213,3.8
e1f1e0f1-e523-4eea-8604-107ab94ddc97,SKU-00002664,Could Product 2664,clothing,179.99,116.52,547,3.6
9cb99619-7a7b-4cfa-a1e1-5c7fede101a8,SKU-00002665,Ok Product 2665,electronics,209.49,132.7,342,3.5
8211a343-a50c-4f88-8916-2324de66d4b7,SKU-00002666,Show Product 2666,beauty,99.96,124.26,356,4.2
ef48e60b-a1eb-4b3e-87d8-fdbf4e5e7ab0,SKU-00002667,Fact Product 2667,clothing,489.33,100.5,790,4.6
052354c1-1e80-4474-bfbc-7365c8af06ee,SKU-00002668,Age Product 2668,home_garden,81.4,31.98,438,3.1
9b38e4e2-8390-4bd2-b638-2f7ed51a9557,SKU-00002669,Their Product 2669,home_garden,329.8,35.96,255,3.2
87695cda-2a87-4189-8e00-52f65d7466d0,SKU-00002670,Save Product 2670,beauty,16.4,48.88,666,3.7
b8a3e769-e926-46e2-aa16-266bd83f130e,SKU-00002671,Skill Product 2671,books,209.41,199.18,481,3.9
61d20798-b354-407b-8d70-30edc15fb59a,SKU-00002672,Bill Product 2672,sports,161.5,72.46,403,3.8
7c09a340-cff0-4a64-a4e6-d306c3d1e4c6,SKU-00002673,Receive Product 2673,books,197.19,237.29,782,4.3
48314293-a9a3-472b-b704-b800f2d98ab4,SKU-00002674,Finally Product 2674,home_garden,254.06,203.49,41,3.2
ea77af83-7e48-444e-bd63-d05de88318d8,SKU-00002675,Share Product 2675,electronics,304.18,172.71,387,4.0
0e2aa984-d9b2-4a5d-86d7-4745f058d684,SKU-00002676,Fast Product 2676,sports,295.92,181.5,28,4.6
cf457f10-7f3a-4426-9a6d-f38144e6e845,SKU-00002677,Amount Product 2677,home_garden,319.05,16.67,694,4.9
22920969-2b17-4618-a125-7c50bc5c08ce,SKU-00002678,Look Product 2678,sports,423.83,144.26,999,4.1
5dd074ce-7706-4150-8c02-8a70267e646e,SKU-00002679,Pressure Product 2679,books,444.49,235.56,202,3.3
0f5c879e-0417-4a4b-8afb-9994ca22effd,SKU-00002680,Again Product 2680,clothing,371.25,14.58,560,4.5
6d583686-b2fd-4129-b155-98596fbc25be,SKU-00002681,Explain Product 2681,home_garden,48.68,76.3,326,4.6
f891580e-010f-4873-bbeb-8d85b0b76cfa,SKU-00002682,Defense Product 2682,home_garden,481.03,17.62,842,3.4
65691cfb-4c7d-4d17-a2ae-e93ef0c6a9ae,SKU-00002683,While Product 2683,sports,474.23,144.59,53,4.4
849a161f-0826-4fce-8712-06df691fb3a9,SKU-00002684,Name Product 2684,clothing,358.73,33.47,489,4.9
293d00a1-7f94-4a36-b0c0-3381db29178a,SKU-00002685,Other Product 2685,electronics,263.55,122.42,416,4.4
2bca3466-f842-45c7-94ed-21905d600fa6,SKU-00002686,View Product 2686,clothing,132.8,181.39,733,3.8
9ebc2ce3-dd75-4ef0-a681-0c7b3eb2c5fc,SKU-00002687,Somebody Product 2687,electronics,380.61,45.29,863,3.9
d58bcde0-8b73-4696-81ef-7605a284be82,SKU-00002688,Technology Product 2688,beauty,440.15,190.06,359,3.2
bc2cc8b6-ccac-460f-b0ae-55831832543f,SKU-00002689,Dark Product 2689,books,335.94,19.75,548,4.1
cf559f60-ce92-4d37-8777-778aa6d31f85,SKU-00002690,Full Product 2690,clothing,318.25,41.66,204,4.6
4a7f8665-40bf-4f13-ab5b-4989c28ebc1d,SKU-00002691,Down Product 2691,electronics,104.57,73.63,902,5.0
1d3b14b6-5446-45e9-929e-4a6b1c3c2dad,SKU-00002692,Blood Product 2692,sports,185.32,200.04,279,3.8
f62ab562-150d-4d8f-aacd-248d8bfd42e3,SKU-00002693,Look Product 2693,electronics,364.34,213.28,54,3.9
f66d08f3-d0f3-4337-ac51-78a160320b7d,SKU-00002694,Customer Product 2694,beauty,18.28,58.99,906,3.1
ce4101bd-51cb-4001-85e9-5482346ce8c4,SKU-00002695,Single Product 2695,electronics,324.22,28.47,222,4.6
531f2bd8-3a77-4283-a864-817ff88aa929,SKU-00002696,Child Product 2696,books,385.67,212.75,107,4.4
9d7e36ea-57f0-40a9-90c1-31c8fa322f0f,SKU-00002697,Treat Product 2697,clothing,174.01,164.1,717,3.8
5796b08f-7372-476e-ad46-8f37a91dfd8c,SKU-00002698,Fill Product 2698,electronics,47.32,43.67,683,4.4
362e9be5-fd8f-4f29-a3f0-d2c336d719a0,SKU-00002699,Lead Product 2699,clothing,411.37,141.64,601,4.2
d41c7c8d-4244-42d5-8102-0f15350c2e69,SKU-00002700,Boy Product 2700,beauty,79.5,218.73,508,4.5
9eff5886-376f-4942-a252-d125cd00af52,SKU-00002701,Have Product 2701,electronics,191.69,22.03,960,3.6
38b8bd2b-28cd-4ad1-a153-ae0355cff118,SKU-00002702,Week Product 2702,electronics,356.55,25.51,5,4.3
930bdac1-bf6b-414e-9f3d-f879f05bf90e,SKU-00002703,Relationship Product 2703,beauty,410.32,72.03,506,4.3
7b139895-9df2-4527-aa78-548ca5b2150f,SKU-00002704,Help Product 2704,books,432.57,164.8,798,3.2
f051d248-db98-4df6-8aa0-f351f564991a,SKU-00002705,Close Product 2705,electronics,269.9,48.61,170,3.6
cccaf92f-a5e0-4c40-b91e-be2683742b47,SKU-00002706,Clear Product 2706,clothing,243.18,205.01,874,4.7
b6743706-09ee-4e4a-a6e0-d0b8d4856efb,SKU-00002707,Fill Product 2707,books,425.68,188.86,267,3.3
e15974a2-8395-416c-b303-4ef7ff657cc8,SKU-00002708,Rather Product 2708,home_garden,285.91,142.45,192,3.8
502d1df8-6887-41b1-a086-cf4d7cabb869,SKU-00002709,Security Product 2709,books,293.54,33.44,755,3.5
27b2777b-4454-4b60-8cfa-c49f37ad480d,SKU-00002710,Be Product 2710,home_garden,222.65,247.11,179,3.3
22b0ff29-0baf-4b5f-91f5-3ef4a1a7ce7f,SKU-00002711,Audience Product 2711,clothing,192.68,125.06,759,3.3
96851459-7d4a-4622-a53c-5087c32a2e83,SKU-00002712,Energy Product 2712,electronics,245.47,115.76,69,3.7
f848218c-4037-4ef2-9688-ab8c743e483a,SKU-00002713,Word Product 2713,clothing,188.78,248.91,732,4.6
38bffd02-5491-4b50-a04b-15043b95307d,SKU-00002714,Ever Product 2714,beauty,178.34,216.65,29,4.9
60836d7c-063c-4c55-b473-4546803ca942,SKU-00002715,Bar Product 2715,clothing,496.9,116.81,118,4.1
c85a1ade-70f0-4e15-b73d-e94eb648a46b,SKU-00002716,Finally Product 2716,home_garden,174.74,107.61,716,4.3
ea7edaa2-db23-43ea-9384-bb595b926d05,SKU-00002717,Unit Product 2717,books,135.63,28.5,509,4.6
4a89261c-678f-4697-a624-160d3d6b5800,SKU-00002718,Old Product 2718,sports,183.42,232.0,733,4.3
ae17a16d-3025-401e-8a5c-41490c5a53dd,SKU-00002719,Than Product 2719,beauty,299.48,211.72,459,4.7
6e767a4d-6619-4f88-960d-b7f83a0b4c66,SKU-00002720,Worker Product 2720,electronics,456.39,80.95,637,4.8
7b13eed4-3860-4cd9-ac35-7eb2714af4fb,SKU-00002721,Body Product 2721,books,396.05,189.56,457,4.3
6912d608-859e-4a5d-93cc-ac04e99f12d1,SKU-00002722,Certainly Product 2722,clothing,422.7,191.87,566,4.1
c7af1162-e5a8-41fd-aecc-e5892bd68055,SKU-00002723,Join Product 2723,beauty,430.91,60.84,38,3.8
5d76d229-47ac-435f-bca4-e56cf5f8e075,SKU-00002724,Sign Product 2724,home_garden,461.06,155.35,969,3.9
c5e751fd-94d8-4396-a4d4-57823fc889e1,SKU-00002725,Often Product 2725,electronics,125.18,67.48,849,3.7
a036cad6-84ee-4736-be4f-7f8f67f7af35,SKU-00002726,Others Product 2726,clothing,234.6,198.52,261,3.9
4bfe2c12-6758-4fb5-931e-d6538b204e5f,SKU-00002727,Cell Product 2727,books,198.75,42.68,183,4.8
6caaaa52-f32b-40cb-a90f-90ae16604186,SKU-00002728,Tv Product 2728,clothing,197.12,168.88,519,4.9
9b7d65fd-3001-48cd-84ea-04843d4a4b43,SKU-00002729,Term Product 2729,electronics,329.62,84.87,979,3.7
694beb43-e52a-4971-888b-32ef513d1692,SKU-00002730,If Product 2730,books,206.88,13.86,822,3.4
bac17ff6-044a-433e-aad7-c9b766f5eb93,SKU-00002731,Hope Product 2731,sports,312.0,35.31,872,3.2
3fd1708f-daab-436e-8c38-1e6106bfc7c9,SKU-00002732,Notice Product 2732,sports,197.32,165.45,527,4.7
e3358a81-9708-4446-8ac5-e36574b8f5c8,SKU-00002733,Safe Product 2733,beauty,162.45,63.78,887,4.7
e1797abb-6b11-4697-8132-6de77d16a35e,SKU-00002734,Discuss Product 2734,clothing,183.01,159.6,385,3.9
985e7ea9-6786-4322-8a12-9fa6f2e7bda2,SKU-00002735,Generation Product 2735,beauty,403.84,106.63,575,4.1
21765a8e-0b77-4b87-8c38-043e0208ce2e,SKU-00002736,Young Product 2736,electronics,304.52,174.71,252,4.5
04f0b213-1a83-4593-9b60-d1db644f4cac,SKU-00002737,Provide Product 2737,books,487.26,125.77,10,3.8
6315f7ab-9d32-43b2-8d84-636afc113e03,SKU-00002738,Contain Product 2738,beauty,418.0,80.59,599,3.4
42e01204-72dd-4822-92ba-7eb66fdf492f,SKU-00002739,Marriage Product 2739,clothing,248.03,40.73,210,3.2
53d08e78-295d-43ca-a868-55f4ee2060e6,SKU-00002740,Education Product 2740,sports,128.76,88.57,515,3.5
afce84fd-de83-4670-a87b-d6644875b86f,SKU-00002741,Not Product 2741,sports,340.22,160.55,642,4.3
4c1c1d83-9a0f-4ecc-848a-479a03a69ad3,SKU-00002742,Democratic Product 2742,electronics,366.06,186.42,782,3.7
4484ee53-db94-4141-8001-51f8b11a6913,SKU-00002743,Time Product 2743,home_garden,237.45,44.28,359,4.7
39bc8d11-39a9-4058-be4b-ac2b41455ee8,SKU-00002744,She Product 2744,beauty,122.66,167.75,67,3.2
d32ba974-a085-4485-9bdd-947af00c6d39,SKU-00002745,Rate Product 2745,electronics,283.05,48.92,426,3.8
ecb13262-ea14-49d5-903b-531916f8a964,SKU-00002746,Practice Product 2746,sports,134.38,59.35,848,3.5
6514d9f9-d609-4879-9cbf-2a3ad66ef4ba,SKU-00002747,It Product 2747,clothing,470.6,135.17,8,4.8
9213098e-1e47-4ca5-8a54-c6356d602240,SKU-00002748,Store Product 2748,clothing,318.15,75.85,536,4.6
722f52ff-9a33-4780-9e36-fd0c6156b9b2,SKU-00002749,Month Product 2749,books,153.05,167.09,576,5.0
dea84de7-5ca5-403f-84d4-809fe480c276,SKU-00002750,Office Product 2750,home_garden,115.71,239.17,615,3.2
1e53e74d-98d2-46bd-84d6-93e3bf36f72d,SKU-00002751,Game Product 2751,home_garden,361.19,41.48,65,4.6
b74ebab8-483c-41d2-aba1-1d8aa46e0fc9,SKU-00002752,Involve Product 2752,sports,356.82,144.78,694,3.3
55ad70fd-91f1-4f22-a132-f88adbdd6638,SKU-00002753,Agreement Product 2753,home_garden,302.59,231.21,172,3.3
a109eb22-aa64-44a9-839a-d7d6bb640097,SKU-00002754,Sense Product 2754,home_garden,311.01,48.25,800,3.1
c573a63c-4b3b-4d78-9d33-bd15adacc62c,SKU-00002755,With Product 2755,clothing,305.9,94.88,21,3.9
f4028731-f263-4091-934b-6023d8001d37,SKU-00002756,It Product 2756,books,186.45,35.29,41,3.3
b5a6ee39-c11a-4a46-a4cc-3163691e9fa5,SKU-00002757,What Product 2757,beauty,469.33,162.3,203,3.7
92db38b7-f026-409d-8fae-2822c603c91e,SKU-00002758,Popular Product 2758,clothing,244.85,168.94,154,3.6
0cc1695a-22fb-4f69-8130-6b0352f8809f,SKU-00002759,Executive Product 2759,books,19.96,167.72,522,5.0
77d7a875-0458-498a-9cc3-3fa0facb0c19,SKU-00002760,Garden Product 2760,clothing,180.7,137.82,809,4.3
0e0d967e-1267-4be4-adb5-8f0a877e4a0f,SKU-00002761,Someone Product 2761,sports,73.84,187.83,461,3.8
